"","69","70","71","72"
"69",0,8.34086326467471,13.559129765586,13.5944841755765
"70",8.34086326467471,0,5.23450093132096,11.7388244726633
"71",13.559129765586,5.23450093132096,0,12.9243955371228
"72",13.5944841755765,11.7388244726633,12.9243955371228,0
